,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM
199310,5.4357,4.3121,4.7227,4.6769,4.2507,3.9966,2.0403,1.6697,0.8216,0.6391,2.3762,-1.0497,0.2685,-0.1622,3.1162,3.3845,0.6957,0.1949,-0.681,-2.2274,4.719,1.3893,-0.744,-0.4909,-0.4869
199311,-3.9975,-3.0763,-1.8477,-2.1243,-1.7173,-3.2105,-2.3387,-2.3673,-4.1451,-4.3574,-2.5438,-1.9417,-3.1973,-3.5452,-0.4362,-2.3487,-2.4718,-2.248,-2.5811,-4.987,1.8852,-1.9822,-2.1602,-3.9287,0.707
199312,0.818,0.3909,1.9232,1.2319,1.0429,2.2317,4.4544,4.538,1.8034,3.8085,3.7118,6.2907,5.2086,5.0855,2.2353,4.2124,6.394,4.0523,2.8444,2.6347,0.2342,2.2266,0.8351,1.2346,1.7944
199401,2.607,6.3154,5.5552,4.7982,5.8043,1.3069,1.8425,2.1841,2.6419,4.9746,1.7448,2.1527,1.3877,3.2224,6.1967,2.4014,3.2401,5.1023,3.1792,2.0139,1.6584,4.7973,4.1719,2.9785,2.7417
199402,-3.018,0.7361,0.5191,0.0405,-0.1318,-0.6764,0.5305,-0.0126,-1.9337,-1.177,-0.6454,1.5471,0.6305,-1.2379,-1.2079,-1.4497,0.3034,-1.1945,-2.5922,-4.9971,-1.8142,-2.0506,-3.46,-5.3522,-4.9714
199403,-7.8223,-5.0397,-4.8156,-4.4727,-2.8962,-6.9881,-5.5084,-5.2712,-4.1516,-5.2543,-5.7541,-4.8236,-4.4077,-4.2602,-5.0328,-6.0571,-5.0019,-5.0069,-2.9652,-0.892,-4.8018,-3.9477,-3.2658,-4.1055,-3.9693
199404,-3.94,-0.0468,-1.4881,-1.0298,0.6945,-1.2484,0.8723,1.3669,1.9439,1.999,-1.256,2.0202,1.0288,0.7568,1.1053,-0.2404,0.6469,0.9734,1.7894,1.9827,1.2047,0.2474,2.1911,1.634,2.1477
199405,-2.6765,-2.1146,-1.2904,0.0672,-0.3854,-2.2296,-2.4493,-1.0869,-0.3918,1.3874,-2.1408,-1.2966,0.5874,-0.8161,0.2875,-0.3433,-0.484,1.2881,-1.0884,-2.0707,1.0712,2.7206,2.7188,0.0321,3.4329
199406,-6.4925,-4.6988,-4.4526,-2.1829,-2.0227,-5.9041,-3.301,-0.2964,-1.8745,-0.7989,-4.1696,-3.0334,0.293,-1.6271,-1.8119,-4.9857,-1.8355,-3.3433,-1.9067,-3.309,-2.8656,-2.646,-2.1865,-1.3329,-3.745
199407,0.1886,0.1976,-0.7816,0.9688,1.1544,2.2703,2.1695,1.836,2.5888,2.3234,3.2613,1.766,0.7727,3.7644,3.5881,2.3857,3.9097,3.2214,4.9195,3.9122,3.0956,2.9083,4.3448,3.8701,1.4054
199408,3.8151,4.1132,5.1216,2.5715,2.8197,9.7018,6.117,4.1083,4.247,4.6721,9.724,5.0644,4.4459,2.7935,5.2206,7.8567,4.8163,2.9864,3.1779,4.4922,5.2737,3.4613,1.8741,3.8469,3.3881
199409,0.9049,1.9547,0.7736,2.7458,0.8228,0.1258,0.8275,-1.361,0.9622,-1.4799,0.6511,-1.3503,-1.9842,-1.6756,-1.0856,-0.7909,-1.8783,-2.7472,-3.3104,-2.5419,-1.2027,-3.475,-2.3454,-4.0922,-6.2262
199410,-0.7415,0.9649,-0.229,1.2103,0.2307,1.876,-0.0061,-0.2938,-0.4526,-3.8106,3.4383,-0.7247,-0.0341,-0.6216,-2.6596,0.5655,1.3723,1.041,-0.7358,-1.9807,2.3942,2.3585,3.3545,1.7499,2.5049
199411,-4.4831,-3.2212,-2.7394,-3.1991,-3.1054,-3.0003,-3.7119,-3.8838,-3.8378,-4.9873,-5.427,-4.3481,-4.5543,-2.9053,-5.0912,-4.0557,-3.7161,-4.0225,-3.9729,-5.4087,-2.0818,-5.176,-2.7346,-5.0928,-2.7375
199412,-2.7502,-0.8949,-0.2672,0.0808,-0.1363,1.6996,2.0336,2.5898,2.5628,1.055,1.7545,3.1198,2.0369,2.5405,4.5287,2.0471,1.1875,0.0008,0.9441,1.1911,1.6066,1.0769,1.1418,1.1139,0.1702
199501,1.1066,2.3207,3.1918,2.2938,2.2048,-1.9907,-0.9191,-0.0897,-0.4292,0.2609,-1.3823,-2.3879,-0.5406,-0.0285,0.5912,-0.1406,1.2516,0.9635,3.9371,4.6626,2.7691,1.6709,3.5451,4.3476,6.4907
199502,2.4426,3.8224,1.9633,2.2163,3.2976,3.4811,4.5122,3.4208,2.8009,5.9165,5.4058,5.6934,4.1939,4.8395,5.2637,4.3862,4.7534,5.0538,4.0774,4.8349,3.5546,4.6831,2.9146,3.6047,7.5757
199503,0.7663,1.5807,1.2794,1.0865,0.8022,4.5577,1.1513,2.7385,1.9727,1.9184,3.6868,2.2508,1.768,0.2144,1.0854,3.1749,3.4356,2.6236,1.44,0.6306,2.7306,3.9251,3.5669,0.4744,1.1671
199504,1.5341,2.902,3.3299,2.242,3.9593,0.028,1.5667,3.482,2.0994,3.5311,-0.1142,1.6927,1.9755,3.6249,2.0355,0.3855,2.1425,3.6995,1.0515,3.7429,2.7238,3.3025,2.6925,2.3646,5.9711
199505,1.5282,2.1927,1.8735,1.3174,3.178,1.1852,1.2379,1.6527,2.7263,2.5762,2.0959,-0.6547,1.8199,3.0288,2.9881,1.9239,1.5788,2.3845,3.4552,5.0637,3.8495,2.9118,4.3852,6.298,6.1654
199506,7.9438,6.848,7.0659,5.0279,5.2106,9.8801,4.3654,4.5974,4.0402,4.7797,6.5418,3.1684,3.0868,3.1611,2.1738,6.652,3.2704,2.6504,2.5183,2.813,3.3656,2.611,0.1066,1.5432,1.5827
199507,7.3039,6.8396,5.1186,4.9206,4.9766,9.1515,6.5003,3.9287,5.1152,5.0085,8.1297,4.902,4.5039,3.7661,4.4946,8.0306,4.5953,3.9598,4.3292,3.6226,2.9956,3.927,4.0559,2.7344,3.4017
199508,4.1365,4.7315,4.316,3.7293,4.1467,0.7324,1.8049,0.7284,3.5914,3.4319,0.5037,2.1315,1.0503,4.2464,3.0852,0.1026,0.8228,2.5051,2.2636,4.4378,0.0734,0.3728,0.1906,2.7056,4.3724
199509,3.4452,2.8168,2.032,1.8791,2.4809,2.2334,1.3852,1.9855,2.9535,0.5578,2.1605,1.109,1.5493,1.973,1.0291,3.5126,2.0675,1.3504,2.0219,3.483,5.5287,2.5077,3.527,4.7456,7.1058
199510,-6.331,-5.7492,-4.8701,-3.6498,-2.7689,-6.9038,-6.7688,-5.4622,-4.9389,-5.0729,-2.7349,-3.8311,-2.64,-3.1487,-2.7795,-1.8081,-4.318,-2.2673,-0.8721,-1.1196,0.3605,0.7558,0.7892,-3.1983,-3.3851
199511,2.1326,2.4955,0.7402,2.3183,1.5341,4.9358,4.9635,3.8818,4.626,5.9429,6.3371,3.5027,3.8072,4.778,5.1378,4.306,4.9393,3.9843,4.7279,4.6705,4.8716,2.0393,4.8947,4.9509,5.3539
199512,2.4222,2.9216,1.7045,1.3309,1.4631,2.8807,2.2128,3.4155,3.2689,3.3367,1.2257,1.8338,2.8956,3.2865,1.4297,-1.4858,0.642,1.2253,0.2472,0.4044,1.1885,0.9499,3.8817,0.9966,1.4852
199601,1.5372,0.4245,1.3865,1.4805,0.8087,-0.1563,-1.2629,0.6593,-0.862,0.3891,-1.6753,0.3971,-0.1328,1.0032,0.8012,1.63,2.1328,1.6493,2.1008,1.2085,3.9699,2.5867,3.3743,2.9295,4.3258
199602,3.884,1.0917,3.8552,1.8964,3.4915,5.432,5.7169,2.072,1.9514,1.3205,4.6929,4.0005,2.1663,2.5577,1.6162,5.4292,1.0876,0.4878,1.6553,-0.8796,0.5819,3.0463,1.4961,0.6027,2.9718
199603,2.7839,3.7828,3.1612,4.0984,1.9836,1.9559,3.2139,0.9729,1.8474,3.9309,2.9344,1.0438,3.3547,3.2145,1.9585,1.2142,0.8591,3.0354,0.7508,2.1938,-0.056,2.1681,0.9239,1.7778,1.3612
199604,8.4767,9.7516,8.582,6.0244,5.6875,10.1676,9.132,2.5194,4.2759,6.4714,5.7558,4.6473,1.9961,1.2811,1.5941,6.3757,4.1554,3.8187,-0.2391,-1.8678,1.2794,3.2201,1.2419,-0.4336,-1.4111
199605,8.5706,6.733,7.8494,6.3869,5.756,6.0885,4.4222,4.2858,4.8327,7.5531,2.7932,3.798,2.0889,1.3399,1.16,2.8479,0.367,0.4325,1.2663,1.6087,3.8805,1.3666,0.6942,2.9746,2.2019
199606,-7.7182,-5.6378,-5.1479,-2.5406,-2.8788,-6.8762,-3.7919,-2.5147,-0.8418,-5.525,-7.3219,-2.7506,-1.0405,-0.4011,0.1441,-4.3311,-1.62,-1.0941,0.3979,2.1837,1.4484,-0.9236,0.151,-0.8803,0.7029
199607,-15.0268,-9.5945,-8.7007,-4.4839,-5.5244,-15.0373,-9.9011,-7.9752,-5.5876,-5.2929,-11.5166,-7.6491,-6.1167,-4.9005,-6.2475,-8.9282,-5.3981,-4.8763,-4.136,-4.693,-5.0134,-4.7917,-2.8778,-3.3778,-4.6591
199608,4.6142,5.1199,4.2664,3.8688,3.8458,7.8202,5.8252,4.1503,4.6538,4.7894,8.1959,5.745,6.1643,6.5235,4.5265,5.5745,5.2136,5.9182,4.921,4.0874,1.2676,3.0132,4.0983,2.1366,2.9697
199609,2.357,3.9618,1.6003,3.4826,2.6321,5.9541,2.9557,2.1465,3.8281,3.9749,8.0249,4.0824,3.2526,3.261,1.6496,5.6734,5.3899,2.5427,4.2309,3.47,7.2707,4.4769,3.6416,3.4251,4.9684
199610,-5.6168,-2.7036,-1.4503,1.1103,0.9281,-5.3953,-1.4541,0.1544,1.9823,1.1143,-6.5755,-2.4682,0.2317,1.1203,1.5057,-3.9237,0.8279,2.2644,2.9812,3.3906,1.6608,1.1424,5.6155,5.5768,4.6019
199611,-0.5979,1.8958,3.2591,4.2677,4.2846,1.1139,3.8452,4.4282,4.518,3.8162,1.534,5.8615,6.2766,7.0593,3.9764,5.4239,5.4299,5.6379,6.7179,8.2978,7.4883,7.2096,8.2519,8.6856,6.6994
199612,-0.2233,0.5883,2.4377,2.4391,1.7083,1.7008,2.0787,3.2079,3.2868,2.0619,-0.3039,0.641,1.7918,0.8803,2.1837,-2.0728,0.4265,-0.5627,-0.0103,1.9939,-2.0095,-0.4781,-2.5623,-2.6242,-1.2617
199701,6.3435,4.6521,6.7731,4.8322,4.0728,4.0518,2.7263,1.9268,0.923,1.7805,0.2157,3.9509,0.6116,2.9493,4.753,2.1594,3.6778,4.3217,1.9251,5.0162,7.6782,5.0839,4.9721,5.3784,4.0137
199702,-5.9053,-5.2302,-2.4687,0.7713,0.6873,-8.9478,-2.8415,-0.6668,0.612,2.658,-6.3634,-1.7301,0.4085,1.5337,2.0282,-3.7422,1.1339,0.078,2.4983,3.7466,0.8133,-1.5718,-0.066,3.0265,4.9558
199703,-9.6115,-6.2062,-3.9635,-2.5576,-1.8929,-9.4067,-5.7741,-2.7941,-2.4792,-1.4728,-7.9605,-3.6046,-3.5423,-2.7462,-2.0353,-7.4527,-3.6609,-3.1804,-4.5199,-3.6789,-5.4917,-0.9056,-3.925,-5.8009,-5.6178
199704,-5.1354,-3.951,-3.3753,-1.4213,-2.5178,-4.3795,-0.2387,-0.1463,1.8826,0.0871,-1.2362,2.4743,3.9179,3.2648,1.28,2.061,2.4583,1.9888,3.0713,1.983,7.961,2.4821,6.229,4.9844,1.3764
199705,12.5753,11.1792,11.0515,8.4541,7.9802,17.0976,14.764,9.8434,9.1649,8.5523,15.169,10.4701,7.8365,6.9501,7.0456,9.696,7.4311,5.5854,7.1565,6.9965,6.1198,7.1483,6.0522,4.3475,6.5452
199706,3.9427,4.6884,5.8493,7.1977,7.3816,2.7462,5.7003,5.887,5.4893,6.7854,4.2445,3.5419,5.1382,5.4152,5.2207,2.2359,3.7825,5.1076,2.5849,4.3212,4.7141,2.7025,5.1081,4.3558,4.0599
199707,3.5717,5.1456,6.0325,6.208,5.6416,5.5802,5.1004,4.0456,4.7587,5.3787,4.8166,7.4068,6.751,5.3713,6.0176,7.0897,6.6717,6.4601,7.6941,5.6572,7.5638,8.9245,10.8379,6.406,8.094
199708,5.5477,4.9008,3.7275,3.4262,4.2396,3.4467,2.8362,3.8276,1.9056,3.7029,2.185,2.6539,1.5283,0.3166,1.0715,0.2686,0.1618,0.5377,-0.953,0.3958,-7.0409,-3.3292,-5.0063,-4.5033,-5.5263
199709,10.3088,9.8094,9.5662,7.6611,9.0164,7.4865,8.0169,7.0803,7.7591,7.2951,6.9736,6.6324,6.9892,6.9914,7.1006,5.2558,5.5387,5.4359,5.7445,4.0544,4.8886,5.3265,6.6187,6.1953,7.259
199710,-5.7394,-3.6608,-4.1294,-0.6695,-1.1798,-5.9971,-4.969,-4.583,-3.0073,-2.5379,-6.4834,-3.1606,-3.8528,-2.5055,-3.1279,-6.4723,-6.1046,-2.7762,-4.4773,-4.6168,-2.682,-3.9278,-3.3616,-1.0036,-3.362
199711,-3.2921,-3.4337,-2.5593,-0.1337,-0.2713,-3.4046,-2.6622,-0.4717,-0.2376,-0.1303,-3.3494,-1.915,0.8965,2.6116,1.5835,0.8277,-0.0036,4.2811,3.1772,3.4937,5.6435,4.2439,2.4544,4.9062,3.914
199712,-5.8452,-2.9415,-2.0779,0.7169,1.3904,-1.1289,-1.6687,1.2746,3.9791,2.1872,0.895,0.0398,2.3805,4.5816,3.2218,-1.6443,2.0434,2.8993,5.8884,1.1587,1.3247,1.8266,3.3844,4.6645,3.0148
199801,0.2811,-0.8501,-1.5376,-0.5395,-0.7748,0.369,-1.896,-1.7854,-2.0938,-1.9421,-0.7351,-0.7536,-1.8069,-4.4544,1.6617,-1.3139,-0.5191,-1.9475,-1.8648,1.252,3.6527,-0.5316,-3.2445,-0.0477,0.4601
199802,6.3703,6.8942,5.539,5.1309,6.5111,8.8039,8.5681,9.2554,6.3909,7.3892,9.1868,9.7263,6.8571,7.6439,8.7373,9.4368,7.6912,7.0468,6.1042,6.1586,6.8024,7.1108,9.6327,7.3372,7.3356
199803,4.498,6.2291,4.9267,4.6324,5.0095,4.4599,6.3908,2.932,3.9485,4.7846,4.4484,2.9969,5.2889,3.6656,5.7973,3.6659,5.083,5.0766,4.4256,7.6845,5.202,3.7078,5.576,8.5147,7.137
199804,2.427,2.5934,3.6147,2.1101,2.7965,-0.0312,1.3164,0.7106,2.2295,1.9969,1.4045,0.201,0.214,0.2384,0.8291,0.1282,-0.0905,0.0101,0.8332,0.4889,1.0083,2.2497,1.1698,2.5616,-0.7286
199805,-6.8772,-6.3633,-3.9968,-3.2426,-2.295,-9.0415,-6.279,-4.9332,-3.524,-2.6161,-7.6855,-6.1601,-5.0858,-4.5405,-2.4247,-4.9775,-2.9617,-3.3501,-3.0109,-3.5852,-2.3004,-1.5006,-1.7026,0.7039,-1.2857
199806,-0.2835,1.1143,-2.7902,-0.3996,-1.1504,1.9822,-2.2654,0.239,-1.0254,0.196,3.749,-2.0198,-0.8256,-0.0635,0.2391,1.309,-0.5833,0.1763,1.6135,0.8176,7.0709,1.5923,2.3963,5.1279,0.7498
199807,-7.5859,-7.1925,-5.8063,-6.2948,-5.5081,-7.7371,-7.4267,-7.7664,-9.106,-7.0759,-7.9056,-7.5142,-7.8014,-8.0478,-8.7004,-6.0963,-4.6096,-5.7131,-5.3829,-4.0827,0.4594,-2.4637,-1.3102,-2.8549,-2.4939
199808,-28.0082,-21.4465,-20.2997,-19.1488,-18.4778,-25.3329,-20.3631,-17.6399,-16.0338,-18.6318,-22.8458,-21.6437,-17.6077,-16.2959,-18.486,-19.8122,-18.6923,-18.2094,-11.8864,-12.6622,-12.9642,-16.9683,-17.7298,-15.5614,-12.573
199809,7.1655,3.467,3.6392,3.5826,1.5481,12.6676,8.2,5.1632,4.3544,5.7215,11.4165,5.3139,8.3701,4.9229,2.5943,5.6566,7.136,6.7253,6.1295,6.1219,8.541,3.8726,2.8947,3.9459,9.7833
199810,3.3522,3.3009,1.1229,2.9131,1.0943,5.3631,5.7304,3.6437,3.0366,2.0131,3.8993,6.4832,4.9172,3.5178,3.974,8.6532,9.293,6.4653,4.4913,3.4023,7.8418,7.8835,8.5849,8.2828,3.2383
199811,10.6173,8.474,6.1135,6.3256,8.7453,9.1106,7.2129,3.9767,3.8339,6.388,9.3349,6.6211,2.7638,2.9953,3.0578,7.6243,2.2458,4.274,2.8283,4.3471,7.3633,6.0792,5.5577,4.9483,4.8269
199812,5.1491,1.2849,2.83,1.7251,1.2221,7.1462,5.483,3.267,4.331,5.019,11.3118,8.1807,3.6953,4.5749,3.0915,10.2468,5.3732,3.7241,3.3138,2.3602,8.895,2.3436,2.7919,2.8904,5.0262
199901,7.7109,5.9439,4.9,4.054,4.1225,6.3769,0.7878,-1.8899,-2.7141,0.7931,4.8925,0.5128,-1.3816,-2.031,-1.1328,1.5983,-3.5244,-1.7025,-3.6214,-2.3012,5.9903,1.4312,2.1379,1.5761,0.179
199902,-7.8133,-8.2238,-6.2125,-5.5715,-5.6767,-9.243,-9.5678,-7.4702,-7.8764,-10.7683,-8.7896,-8.8518,-6.3094,-5.731,-6.3109,-5.6196,-4.6623,-3.2416,-4.4571,-1.6659,-4.714,-0.7197,-0.0101,-0.8285,-1.2803
199903,-1.9733,-7.3071,-1.0347,-3.7621,-2.8415,0.0336,0.7617,0.1439,0.0371,-3.801,4.9731,1.9864,2.1041,-0.8469,-0.0555,3.8377,4.0674,1.7482,0.4561,-0.3585,4.3966,3.1082,4.5239,3.4152,2.143
199904,7.6532,9.3996,12.8698,11.3551,8.5678,10.8472,10.8167,7.0932,8.5053,7.3751,7.6051,12.6215,8.9613,11.1381,8.3828,5.9276,11.6423,7.7879,11.7397,8.8819,0.7752,8.7991,7.4213,6.0063,2.4029
199905,1.8583,3.6293,2.154,2.1296,4.1159,0.7631,0.3397,2.8526,4.3345,3.6375,-0.5371,-0.027,0.6953,2.0915,2.6517,2.4519,-0.5995,1.6168,1.9439,1.7045,-3.2823,-1.5303,-2.1162,-0.7082,2.8338
199906,6.6715,7.9625,8.952,5.3379,6.0453,8.1664,7.3692,6.8805,4.5634,6.8845,4.8144,5.8553,2.9305,1.3596,6.7572,7.302,7.8419,2.8294,3.8785,3.4497,7.0009,2.9543,2.7508,0.0619,-0.0298
199907,1.0507,2.3705,1.6269,1.2623,1.607,-1.4758,-0.7413,-0.9573,-1.8155,-3.8119,-2.8492,-1.9328,-2.4252,-1.3291,-1.7922,-2.7957,-1.6829,-1.8132,-1.318,-0.8346,-2.9149,-4.2428,-5.1048,-2.3602,-8.5048
199908,-3.2226,-2.0401,-1.8473,-1.6801,-3.5713,-2.6624,-4.0605,-4.8549,-2.8026,-4.2716,-1.9745,-5.7351,-3.76,-3.7408,-0.6892,-1.2839,-4.7798,-2.3753,-2.4255,-7.0817,0.6106,-2.4147,-3.1383,-4.303,-1.3872
199909,1.5148,-0.3306,-1.0068,-2.0449,-3.9838,-0.5153,1.5546,-0.8158,-2.103,-1.6716,4.0326,1.0195,-2.3999,-3.2351,-1.4122,1.5252,-3.8664,-3.1081,-4.9345,-1.9893,-2.0485,-3.4914,-6.4751,-8.7351,-7.2226
199910,-0.4232,-0.5587,-0.7879,-0.9417,-2.6362,2.6246,-0.783,-1.3653,-1.0162,-5.1693,2.1887,0.4127,-0.8013,-1.6899,0.411,7.6038,1.3461,2.0173,4.5005,4.3143,6.2344,10.3044,7.7932,4.8393,7.5978
199911,19.1233,12.7881,9.6911,7.6282,6.6471,11.9728,9.3801,4.6558,3.3819,2.9098,11.6859,7.5588,-1.0217,0.0441,-0.0857,11.7715,-0.2444,-1.2821,0.4921,3.7278,4.1169,0.1272,-3.3956,-4.9858,1.3106
199912,24.3643,26.3654,7.7241,12.4526,7.4093,17.2589,12.0092,4.4278,4.1638,6.5232,15.1592,9.4857,0.1991,4.3969,3.4057,21.021,5.1343,0.7335,6.9516,3.4741,7.6911,4.5591,-0.5868,0.9016,0.1876
200001,9.6769,6.2783,4.5476,3.5375,4.6712,0.7449,-2.4222,-2.6019,0.5586,-3.0117,-3.2054,-4.5073,-1.29,-4.6082,-5.7061,-3.9348,-2.9107,-4.0189,-4.0847,-8.9771,-4.7773,-4.0986,-5.2714,-6.0366,-5.8602
200002,36.3894,43.5163,20.4192,26.0642,14.8022,30.6694,19.35,3.6528,9.1831,14.3012,22.6034,13.2867,0.8411,0.431,-1.3241,25.8131,1.164,-2.3353,2.9549,-3.2163,0.3456,-5.5942,-7.9083,-9.7946,-8.1586
200003,-13.7256,-19.2332,-7.9198,-7.464,-2.5031,-13.7064,-6.2464,0.6149,-0.5188,-2.6817,-12.7794,-1.7508,10.756,6.003,13.4854,-2.9819,12.3506,14.4446,10.2665,12.7271,9.2029,11.4515,10.1183,16.826,18.0651
200004,-22.8439,-18.3731,-10.1195,-10.921,-9.7758,-13.1391,-8.7097,-6.027,-1.6197,-2.5337,-10.027,-0.5184,-1.3608,2.8685,0.2572,-6.9406,-3.7791,2.5734,0.9181,1.3364,-4.142,-2.7682,0.5635,1.1705,-4.1783
200005,-14.1056,-9.2606,-5.7789,-7.4446,-7.0063,-9.6602,-5.6171,-5.5292,-6.7414,-1.4492,-5.2282,-2.8517,-1.9899,-0.4384,2.8168,-7.9225,-0.6041,-0.2629,-1.6176,1.2712,-3.5181,-1.4494,4.9516,1.3225,6.8187
200006,27.9663,28.884,17.4954,19.0034,10.095,14.632,11.736,3.3475,4.4161,9.7251,14.7506,2.5846,0.8589,-0.8552,2.0647,10.7586,3.107,-3.8498,-2.9175,-4.4611,5.5181,-4.611,-6.348,-6.9055,-4.8573
200007,-8.7124,-1.2359,0.715,1.215,1.3435,-7.1668,-1.6778,1.4883,1.3103,0.8479,-9.6714,-1.0217,4.2789,2.273,7.1622,-6.8306,-1.0743,2.9162,1.8218,1.851,-2.9311,0.5374,4.4215,6.3138,2.3143
200008,9.1654,8.4639,4.0065,5.5057,5.2617,8.228,4.6861,3.9881,6.3581,6.8451,8.4664,10.2512,6.3428,6.93,7.1473,13.7074,6.0951,6.4216,7.2257,6.746,7.3452,6.7094,8.5976,6.4489,5.698
200009,-10.5713,-0.8189,-3.2559,-0.296,-0.5701,-4.1264,-4.2481,-0.03,-1.548,-2.085,-10.1711,-3.0626,-0.4376,2.8041,1.8549,-9.2772,-0.8682,-0.295,2.0396,-0.692,-6.122,-2.5081,1.3128,9.2925,-1.6395
200010,-11.8089,-10.5198,-3.5014,-4.9233,-4.6176,-9.2616,-0.4513,-0.5415,-0.5834,-1.5994,-10.4741,-1.9043,0.4614,-0.8876,2.4558,-6.0979,2.148,2.1497,-2.133,4.0013,-2.0254,2.3415,-3.8984,1.9002,3.3945
200011,-20.6747,-12.5742,-6.2007,-4.9886,-4.5568,-18.0237,-6.7961,-2.493,-5.0189,-2.7432,-20.279,-6.5313,-5.389,-0.5644,1.5496,-18.6519,-2.0505,0.7984,1.356,0.9209,-10.518,-6.3597,-7.8455,-0.2688,0.1051
200012,-9.5677,1.1548,0.6186,3.2512,2.7546,-0.2993,6.4078,11.8595,10.6931,12.3947,2.0186,14.1458,10.4046,13.0153,11.1663,3.9877,8.3794,11.7532,13.2408,11.3009,-1.5072,8.677,5.627,7.7186,0.8439
200101,26.9306,17.8155,12.7366,12.2423,12.8175,14.1418,7.9144,4.4498,6.273,5.3773,13.0553,2.8221,0.308,-1.199,2.9444,7.2883,1.8318,-0.458,-3.5086,6.7914,3.4497,2.461,8.1442,-4.7259,2.7202
200102,-13.0241,-10.2034,-2.4399,0.4225,-0.2205,-13.8644,-2.2707,-0.4169,-2.9142,1.587,-17.1088,-4.0548,-0.9424,1.691,-0.8219,-15.0653,-2.4805,-0.1639,0.2041,1.8777,-11.9579,-2.2713,-2.7394,3.0697,2.394
200103,-12.619,-1.2275,-1.442,0.042,-1.74,-5.6509,-0.7892,-1.403,-1.9499,-1.4336,-11.6676,-5.2587,-3.1091,-2.7894,-1.238,-12.0928,-3.5856,-1.1957,-1.2359,0.025,-8.5851,-2.1693,-0.5281,-3.0648,-2.6416
200104,9.7283,6.722,3.6769,4.4497,5.2348,10.6753,5.0559,6.9088,4.3249,4.9961,11.1608,9.0333,6.463,6.0472,3.5782,16.6329,7.3344,5.6962,8.2164,7.8239,9.078,5.2047,3.9808,2.1893,7.4823
200105,12.5495,11.1912,10.1998,11.4022,10.1568,1.792,4.3984,2.6948,4.1699,5.7344,4.9488,-0.4465,2.9729,1.365,1.7927,3.699,4.2319,3.3427,0.584,4.6293,0.0023,1.2131,2.2493,4.243,5.6346
200106,2.1968,2.3167,4.5062,2.9495,0.9251,7.4005,10.5039,6.2201,6.4141,4.8194,5.3886,-1.1473,1.2487,0.3512,0.9318,3.4385,-1.4111,-0.8,-3.6356,2.8229,-2.2046,-3.3402,-0.2263,-2.2471,-2.6916
200107,-8.8912,-7.1735,-4.2023,0.3115,-0.09,-10.6589,-7.716,-5.8554,-3.5423,-4.1476,-9.3397,-4.5873,-2.1657,-0.0439,-0.8323,-4.5009,-1.1072,-0.6761,1.8403,-0.877,-1.5494,-0.0265,-1.5055,-4.9584,7.3672
200108,-8.9329,-5.5911,-3.2609,-1.6129,-0.982,-10.1375,-4.0032,-3.0626,-1.4785,-1.0713,-7.3881,-2.8999,-2.6527,-2.155,-0.2298,-6.9222,-4.2902,-3.6253,-1.4447,-9.1105,-7.2436,-4.0512,-2.8724,-7.4135,-8.3494
200109,-16.518,-15.3929,-9.9558,-9.9388,-12.7199,-18.7831,-15.6037,-12.7404,-14.953,-16.3664,-15.7718,-13.3501,-11.3828,-13.7872,-18.6918,-15.9272,-13.1156,-10.3235,-14.175,-15.0187,-7.1597,-10.9104,-7.1166,-11.1288,1.6444
200110,8.7881,8.0519,5.8754,5.1421,4.564,11.3391,8.5983,6.0412,3.0102,5.1245,13.3861,6.3806,3.5851,5.1308,8.7705,8.1624,4.1212,1.45,3.4732,1.9894,3.2924,-0.2382,-1.8928,1.8246,-14.6383
200111,6.1341,10.8947,5.2262,5.6071,6.624,10.2446,8.0769,6.6291,9.319,12.2289,9.6718,6.0428,6.0702,9.7016,13.0402,10.2928,8.6412,6.7882,10.2501,8.4701,7.5761,8.4115,4.7295,11.0388,11.2876
200112,12.9067,6.0814,5.9284,5.5907,7.2941,8.0633,5.6778,6.5976,7.8599,7.2899,5.8098,5.9806,7.5042,5.5123,4.9722,3.7621,5.2351,4.9409,6.7045,3.3574,0.0156,2.6181,3.639,0.4628,1.3083
200201,-7.075,-1.4658,2.394,3.3651,5.0065,-6.3238,-2.7077,-0.1681,1.368,1.1993,-5.2391,-2.0268,-0.651,2.3277,5.0925,-4.0455,-0.1288,1.2509,2.2548,-3.5551,-0.8249,-2.3102,-0.535,-1.6307,-9.1876
200202,-10.5138,-5.8868,-4.4184,-1.2831,-3.1928,-9.6917,-4.386,-1.3407,0.6299,-0.059,-7.2562,-0.5797,0.2394,-0.4002,4.2774,-4.1225,0.8152,2.5651,-3.9155,2.2289,-2.6238,0.5167,0.439,-3.477,-12.7631
200203,5.8754,7.4958,8.4881,8.3398,9.2047,8.7968,9.2597,7.3777,8.0938,11.3512,8.7845,6.7229,6.8379,7.6227,9.0625,6.5413,6.9889,5.8282,5.1272,8.2385,2.9742,6.0731,3.547,8.8511,0.1129
